episode,rewards,has_gold,step_per_episode,killed_wumpus,get_gold_and_return_home
991,-112,0,13,0,0
992,-107,0,8,0,0
993,-116,0,17,0,0
994,-186,0,87,0,0
995,-112,0,13,0,0
996,-163,0,64,0,0
997,-186,0,87,0,0
998,-126,0,27,0,0
999,-200,0,200,0,0
1000,-138,0,39,0,0
1001,-217,0,118,0,0
1002,-200,0,200,0,0
1003,-294,0,195,0,0
1004,-155,0,56,0,0
1005,-200,0,200,0,0
1006,-119,0,20,0,0
1007,-192,0,93,0,0
1008,-163,0,64,0,0
1009,-171,0,72,0,0
1010,-158,0,59,0,0
1011,-226,0,127,0,0
1012,-135,0,36,0,0
1013,-196,0,97,0,0
1014,-210,0,111,0,0
1015,-104,0,5,0,0
1016,-200,0,200,0,0
1017,-136,0,37,0,0
1018,-172,0,73,0,0
1019,-115,0,16,0,0
1020,-150,0,51,0,0
1021,-200,0,200,0,0
1022,-188,0,89,0,0
1023,-113,0,14,0,0
1024,-271,0,172,0,0
1025,-143,0,44,0,0
1026,-200,0,200,0,0
1027,-208,0,109,0,0
1028,-228,0,129,0,0
1029,-200,0,200,0,0
1030,-173,0,74,0,0
1031,-110,0,11,0,0
1032,-200,0,200,0,0
1033,-244,0,145,0,0
1034,-194,0,95,0,0
1035,-102,0,3,0,0
1036,-114,0,15,0,0
1037,-196,0,97,0,0
1038,-175,0,76,0,0
1039,-146,0,47,0,0
1040,-159,0,60,0,0
1041,-154,0,55,0,0
1042,-118,0,19,0,0
1043,-215,0,116,0,0
1044,-159,0,60,0,0
1045,-286,0,187,0,0
1046,-120,0,21,0,0
1047,-200,0,200,0,0
1048,-139,0,40,0,0
1049,-117,0,18,0,0
1050,-166,0,67,0,0
1051,-155,0,56,0,0
1052,-117,0,18,0,0
1053,-122,0,23,0,0
1054,-109,0,10,0,0
